ec_cert_sn,rsa_cert_sn,brand,model,kbx_id,rev_reason,rev_date,leak_detail
9410794179144343702,8320177972708966706,SICO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14819540093924744456,9171053078655959033,Singtech,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12813875667693461525,11743167819662902408,SKY,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7833836230118043061,17275376463061255666,Sonata,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17061596236968583998,16978647816055228152,SPC,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8110090762508490592,14286825102022472874,S-TELL,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9677756083268455895,8880749303561162025,SPURT,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5796580242742729660,1763196739707640694,SPURT,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9875217916125278763,17578833306264440815,Starlight,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15090815292607871240,1326159620664152793,Starlight,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10bee388f4a7e5834ca807240b0ddf4b,35fbbc21fed23e623c4782bae323f4b1,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17238018999084429581,16314893215351939417,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5800867311117575392,5126115517797582614,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7481779408865365145,3513800110905757424,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8851629998784417471,9806819559341197621,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16847481250324491724,10962156029558380693,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
b8df5c0073e9cc930850bf7c175ad6fc,8d17db3238c11b79af36d50e5c7e9f85,Symphony,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8362826351828825087,5586776208138972634,Tech 4U,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16923467952436143015,18140647132090162647,Tech 4U,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8794481172032979216,13842383135548544709,Teclast,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
18348015637441004816,15217257688234268754,Teesso,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
e47c7e8169eb66e217385fb8ca14c088,838e78930598fc6dce477c0f5a394de0,Teracube,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
f18b3c4dd821bb10acf9700f7f17e8ac,c5a684fa3d00ef37e092772c0ac9cd96,Teracube,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6009156749090546607,11636949311683074888,Texet,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11767279525362412902,14158367028864484617,Texet,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1531526806337447631,1673152882458880174,Texet,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4601406337160575524,13487917262656397992,Tokio,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12693548162402959756,2517683954090094066,Turbo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13227372165268306933,275996957950403990,Turbo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13711913594309760306,7868419546214780077,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6166072948908210713,1377630786971836265,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
904597665168557817,2105854492919804843,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2577620748261522555,4069366359021527949,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13372311372410136237,15201927663533532422,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
50d43ac2edd105acc2f3dd27a3f89f7d,1ec0d244d33deb30dd81e930b2adac02,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3927336026342535187,1666861934994215943,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
a9a0f644c36d4554c1a329c2f6395125,4b5e251c6bce9ff501399172b29b3fc8,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7605c867c4b24602481287698d6a57b5,616c34cfdb314266c3733efdb7740c0c,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
60902f41a02713fe8f69cf20e5272b30,e75accae38ddd2b521c869cf57f8ea8a,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
602069ca10286b6cb35a441e2f50bf0a,b923e6baae4f906f9fdd492c6f0ef918,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
c111bfaae0f58238d848742eaa6e07d2,44854b78cc2ea46c8eea11767a45740c,Ulefone,-,-,KEY_COMPROMISE,08.2025,KBX_ROTATION_FLAW
422e4c7fa947a2c67a5f3cbb5ce1dd61,c184178d9e0b3bf7efc96061df775502,Ulefone,-,-,KEY_COMPROMISE,08.2025,KBX_ROTATION_FLAW
2340600689147915979,6422260858891619782,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1155490620940983400,15075505255666828048,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9941087608676516516,4662130574956547233,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11208952941045839933,6411147082865968306,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8c7f8e3a777c2c851b29005053f6b37d,e9874a8c82f9dfefff6535f59a3a6aa1,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
831f627cb06cb29687f63f0c35551205,be43747bf20abee9a28ae28ee4be35e9,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3800154246956590317,15186824504550983658,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
bc50c697f40fe52ed6457f7ec140ecb8,9dea252fdc20f5e11d3ae726d7b8e272,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6d322cd847df43f2636183d91c946cb2,8e47f9689dcf05f10deaaf0516474c0c,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7055158600627179107,331343401599225891,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4395484237900433375,15754136879424760507,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6347142543511269762,16033264165655702987,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5178287081129423789,7923982653928160481,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
d897bc706dfd22d6977f94bf513d650d,289a23b00983fe0f44c08f695c85320b,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
bf35c127bc5c226b7014f3cbb48cd0d3,730435a69bb9a8f137c68dbc3bcc6f51,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12561873826043898789,1282008532514910115,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13484381473217114639,7933014882736141564,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8786132768557811734,7339952604526531226,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5733072900241141041,12950630708617685644,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11916447193879051189,4482296225297529573,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
ad06c8947ae0330530d69ea13dbb0c46,3a503c3608f009489fb5441fced08510,Ulefone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4781922103321455509,9399041227330998187,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15622803546746278062,10461492875437061652,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13366807907856598126,11786091504502396114,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17034408322946736983,2872673238881270298,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4652773004182919035,1125189907693795142,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16764302296790793288,15543333169867679775,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17429495249145815331,6214181006624917599,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17764646277916293097,4960482075907400864,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
a347224fc879fa3ff692e996d3ebc8ae,f05b51bcf65ffda7644087c65dbc31f5,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3551962342908689294,4752492473328021080,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8422401582526793650,3552573385834796777,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12881272616687903744,16147705152937096821,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1178038086740859843,15174630402361350273,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
daf6ff6b0b34b7de4adaa1e170e3d99b,fd66ec7071b20ad6ee0062ca31240f41,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8449600099483914217,9419662024463691407,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8566355507751492394,1418752286162894584,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14734908615539204029,3442276642933601573,Umidigi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2511561409177005300,4948035297455984889,Unihertz,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16720587277114481917,1507462507946346962,Unihertz,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
482165607659389496,7411973349653658388,Vernee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3897752522589381976,8870309663192723445,Vernee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12139230682136140379,122520385525670372,Vernee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8312359647055888307,15740840925928057374,Vernee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7926662252213588550,190680988733074880,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12304988636299822884,11094573067901655346,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12450719621303624609,2500054701358369151,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3701062711171616313,13838685811062520234,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1205036314168619843,10054463320693306896,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17028838969182661671,5321386845524205729,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4149729170845317739,8078584563772313435,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5442377335657269541,7392447382986419808,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
817007386347111263,16732073627698835403,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7276109578027128348,16432838779229631789,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4589986392077207171,7644813236226458108,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8527371886349547413,2340215094190005217,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10932084811022874750,9612320514363745744,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
25601477887622945,13754373405743288687,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3703917662393238539,12439097412743619723,Vertex,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2854910309230616064,3103615013196461930,Vestel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
18233080163673465153,2602045008040826055,Vestel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6205714689181825610,12738228678281827730,Vestel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7995574425376179113,10210924765282876589,Vkworld,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7723354809943408389,12108331042154110628,Vkworld,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3200357748551199252,11250226164724296770,Vmobile,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8818084218485394148,17844940152848638528,Vmobile,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13556355866894425222,8285140117203273732,Vmobile,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4245666708619245000,6575160411143333165,Vmobile,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1916843696751721109,1057240240538259577,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13509178331638261369,1471850772787092846,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
751430638206168356,5324022739477826123,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11947062695455535306,17532707713204912201,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6022819251459360700,3253987101493895202,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9027434868267373282,7961112603018817156,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1653831828391703419,8072193170930519341,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
47e95a8fff5133b9b2c83c0354c0dd24,540545c2c477c0dd9463984a35122146,Walton,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16970836750068880395,11392191266947904823,WE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17938153420901311612,15912351554005605136,WE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9051065598451461544,8918736491675513445,WE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16489576912621229382,2180198242210128636,WE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12489614005608467205,121431651638244601,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10923918505980797867,8773670515854207186,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
163221648729987128,6704705810087230459,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
d3b58d3f52707d233376e4b38bedcbd6,1d9221ebb6a51aebbebf6ed7fbaba96b,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
90ddb771656f7cc4447b505734ade2ff,b7bc13a93ae48d234ab526748deec83a,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
bbfda806c0722524ed2f75bae1201bce,24dfdad1b3579f04e54712e11b270488,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5537249393494455827,14044585766286025501,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8905469326550605719,9697459151203915836,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6251451507822755425,3693975659964515917,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6682283100830108688,18252850908762815735,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15928591800696498753,2734249766672844482,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7391613555443291808,70694594482709147,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4671420421077182141,8711134784823922669,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8979249833858077462,13643728516653640363,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7133362158973081313,3846781776390735773,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8ada685f2fda0516f1bc52313b69201d,766db713d5afa7220997db68c53efed8,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
d4a312c5fb44ea361718cce8c1c2013d,2aa154fa2ddb4ca5303b517b5be1b6c6,Wiko,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4061523374141050955,16896272140028785693,ZOJI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15346992428359239506,15764292995864333197,ZOPO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
